Nome;Peso;;;;;;;;;;;
Severni Amerika;563;3,53E-03;9,96E-01;;;;;;;;;
native;563;3,53E-03;9,96E-01;;;;;;;;;
spencer brewer;563;3,53E-03;9,96E-01;;;;;;;;;
nils;563;3,53E-03;9,96E-01;;;;;;;;;
Middle of the road;563;3,53E-03;9,96E-01;;;;;;;;;
espiritual;563;3,53E-03;9,96E-01;;;;;;;;;
travis tritt;564;3,53E-03;9,96E-01;;;;;;;;;
polyphony;564;3,54E-03;9,96E-01;;;;;;;;;
russian melodic death metal;564;3,54E-03;9,96E-01;;;;;;;;;
Irish Rebel;564;3,54E-03;9,96E-01;;;;;;;;;
pop hardcore;564;3,54E-03;9,96E-01;;;;;;;;;
stockholm;565;3,54E-03;9,96E-01;;;;;;;;;
Jazz Samba;565;3,54E-03;9,96E-01;;;;;;;;;
salsa metal;565;3,54E-03;9,96E-01;;;;;;;;;
conscious reggae;565;3,55E-03;9,96E-01;;;;;;;;;
belarusian rap;566;3,55E-03;9,96E-01;;;;;;;;;
rock ska;566;3,55E-03;9,96E-01;;;;;;;;;
toheart;567;3,55E-03;9,96E-01;;;;;;;;;
Destructo Rock;567;3,55E-03;9,96E-01;;;;;;;;;
pritam;567;3,55E-03;9,96E-01;;;;;;;;;
1337;567;3,56E-03;9,96E-01;;;;;;;;;
italodisco;567;3,56E-03;9,96E-01;;;;;;;;;
blatnyak;568;3,56E-03;9,96E-01;;;;;;;;;
Rock Chapin;568;3,56E-03;9,96E-01;;;;;;;;;
raggae;568;3,56E-03;9,96E-01;;;;;;;;;
alt-rock;568;3,56E-03;9,96E-01;;;;;;;;;
dreamstep;569;3,56E-03;9,96E-01;;;;;;;;;
gospel choir;569;3,57E-03;9,96E-01;;;;;;;;;
rock brazil;569;3,57E-03;9,96E-01;;;;;;;;;
atheism;570;3,57E-03;9,96E-01;;;;;;;;;
folk chile;570;3,57E-03;9,96E-01;;;;;;;;;
zardanadam;570;3,57E-03;9,96E-01;;;;;;;;;
aggro industrial;570;3,57E-03;9,96E-01;;;;;;;;;
Bushido;571;3,57E-03;9,96E-01;;;;;;;;;
spoken words;571;3,58E-03;9,96E-01;;;;;;;;;
adolescente;571;3,58E-03;9,96E-01;;;;;;;;;
go for it;571;3,58E-03;9,96E-01;;;;;;;;;
indian film music composer;572;3,58E-03;9,96E-01;;;;;;;;;
technical death;572;3,58E-03;9,96E-01;;;;;;;;;
Bidlo house;572;3,58E-03;9,96E-01;;;;;;;;;
beep house;572;3,58E-03;9,96E-01;;;;;;;;;
facem records;573;3,59E-03;9,96E-01;;;;;;;;;
fhtagn;573;3,59E-03;9,96E-01;;;;;;;;;
reggie;573;3,59E-03;9,96E-01;;;;;;;;;
interesting;573;3,59E-03;9,96E-01;;;;;;;;;
e-dubble;574;3,59E-03;9,96E-01;;;;;;;;;
doom pop;574;3,59E-03;9,96E-01;;;;;;;;;
hip hop is good;574;3,60E-03;9,96E-01;;;;;;;;;
pobre escuta;574;3,60E-03;9,96E-01;;;;;;;;;
christian alternative;574;3,60E-03;9,96E-01;;;;;;;;;
earthbound;575;3,60E-03;9,96E-01;;;;;;;;;
smooth jazz trumpet;575;3,60E-03;9,96E-01;;;;;;;;;
jazz pop;575;3,60E-03;9,96E-01;;;;;;;;;
someday;575;3,60E-03;9,96E-01;;;;;;;;;
mash-ups;575;3,61E-03;9,96E-01;;;;;;;;;
oxford;576;3,61E-03;9,96E-01;;;;;;;;;
handsome;576;3,61E-03;9,96E-01;;;;;;;;;
bomgosto;576;3,61E-03;9,96E-01;;;;;;;;;
nosso sentimento;576;3,61E-03;9,96E-01;;;;;;;;;
lll;576;3,61E-03;9,96E-01;;;;;;;;;
witchstep;577;3,62E-03;9,96E-01;;;;;;;;;
god tier noise;577;3,62E-03;9,96E-01;;;;;;;;;
marijuana;577;3,62E-03;9,96E-01;;;;;;;;;
hino;577;3,62E-03;9,96E-01;;;;;;;;;
panik;577;3,62E-03;9,96E-01;;;;;;;;;
Black Metal from Germany;577;3,62E-03;9,96E-01;;;;;;;;;
movie soundtracks;577;3,62E-03;9,96E-01;;;;;;;;;
UK rap;578;3,63E-03;9,96E-01;;;;;;;;;
galapagos4;578;3,63E-03;9,96E-01;;;;;;;;;
sensual;578;3,63E-03;9,96E-01;;;;;;;;;
Toto Cutugno;578;3,63E-03;9,96E-01;;;;;;;;;
Italian Indie;578;3,63E-03;9,96E-01;;;;;;;;;
Awesome beat;578;3,63E-03;9,96E-01;;;;;;;;;
big band jazz;579;3,63E-03;9,96E-01;;;;;;;;;
slovak black metal;579;3,64E-03;9,96E-01;;;;;;;;;
freak zone;579;3,64E-03;9,96E-01;;;;;;;;;
cosas de la infancia;579;3,64E-03;9,96E-01;;;;;;;;;
onda vaselina;579;3,64E-03;9,96E-01;;;;;;;;;
pinoy artists;579;3,64E-03;9,96E-01;;;;;;;;;
robbie williams;579;3,64E-03;9,96E-01;;;;;;;;;
jesucristo;579;3,65E-03;9,96E-01;;;;;;;;;
Thomas Godoj;579;3,65E-03;9,96E-01;;;;;;;;;
Argeu California;580;3,65E-03;9,96E-01;;;;;;;;;
bat for lashes;580;3,65E-03;9,96E-01;;;;;;;;;
bauns;581;3,65E-03;9,96E-01;;;;;;;;;
Rap FR;581;3,65E-03;9,96E-01;;;;;;;;;
musicologist;581;3,65E-03;9,96E-01;;;;;;;;;
dopewave;581;3,66E-03;9,96E-01;;;;;;;;;
georgian music;581;3,66E-03;9,96E-01;;;;;;;;;
tulsa;581;3,66E-03;9,96E-01;;;;;;;;;
memories;582;3,66E-03;9,96E-01;;;;;;;;;
Jason Newsted;582;3,66E-03;9,96E-01;;;;;;;;;
tweegrind;583;3,66E-03;9,96E-01;;;;;;;;;
Blue Grass;583;3,67E-03;9,96E-01;;;;;;;;;
favorit;583;3,67E-03;9,96E-01;;;;;;;;;
Filipino Music;583;3,67E-03;9,96E-01;;;;;;;;;
torino;584;3,67E-03;9,96E-01;;;;;;;;;
Doom/Death Metal;584;3,67E-03;9,96E-01;;;;;;;;;
Tyler Bryant;584;3,67E-03;9,96E-01;;;;;;;;;
the veronicas;584;3,67E-03;9,96E-01;;;;;;;;;
Lisa Marie Origliasso;584;3,68E-03;9,96E-01;;;;;;;;;
RockPop;585;3,68E-03;9,96E-01;;;;;;;;;
Kandies;585;3,68E-03;9,96E-01;;;;;;;;;
clubhouse;585;3,68E-03;9,96E-01;;;;;;;;;
hip hop activista;586;3,68E-03;9,96E-01;;;;;;;;;
latvian indie;586;3,68E-03;9,96E-01;;;;;;;;;
Trancemission;587;3,69E-03;9,96E-01;;;;;;;;;
ne oldugu belirsiz;587;3,69E-03;9,96E-01;;;;;;;;;
dirty disco;587;3,69E-03;9,96E-01;;;;;;;;;
STRICTLY FOR THE UNDERGOUND;587;3,69E-03;9,96E-01;;;;;;;;;
greek electronica;588;3,69E-03;9,96E-01;;;;;;;;;
funk soul;588;3,69E-03;9,96E-01;;;;;;;;;
Blaque;588;3,69E-03;9,96E-01;;;;;;;;;
disco-ska;589;3,70E-03;9,96E-01;;;;;;;;;
garaje surf;589;3,70E-03;9,96E-01;;;;;;;;;
daria;589;3,70E-03;9,96E-01;;;;;;;;;
Hollywood Glam;589;3,70E-03;9,96E-01;;;;;;;;;
dream hop;590;3,70E-03;9,96E-01;;;;;;;;;
Grand Theft Auto;590;3,70E-03;9,96E-01;;;;;;;;;
against all my fears;590;3,71E-03;9,96E-01;;;;;;;;;
A Perfect Circle;590;3,71E-03;9,96E-01;;;;;;;;;
generation bass;590;3,71E-03;9,96E-01;;;;;;;;;
kuban;591;3,71E-03;9,96E-01;;;;;;;;;
pirates;591;3,71E-03;9,96E-01;;;;;;;;;
the dead ones;591;3,71E-03;9,96E-01;;;;;;;;;
listened but not scrobbled;591;3,71E-03;9,96E-01;;;;;;;;;
thriller;591;3,72E-03;9,96E-01;;;;;;;;;
thats punk;591;3,72E-03;9,96E-01;;;;;;;;;
The Manhattans;591;3,72E-03;9,96E-01;;;;;;;;;
Christian Thrash Metal;592;3,72E-03;9,96E-01;;;;;;;;;
Arkona;594;3,72E-03;9,96E-01;;;;;;;;;
north africa;594;3,72E-03;9,96E-01;;;;;;;;;
reggaeton Romantica;594;3,73E-03;9,96E-01;;;;;;;;;
adrian smith;594;3,73E-03;9,96E-01;;;;;;;;;
sean garrett;594;3,73E-03;9,96E-01;;;;;;;;;
melancholie;594;3,73E-03;9,96E-01;;;;;;;;;
Vintersorg;595;3,73E-03;9,96E-01;;;;;;;;;
Yugoslavia;595;3,73E-03;9,96E-01;;;;;;;;;
not fucking nirvana;595;3,73E-03;9,96E-01;;;;;;;;;
massiv;595;3,74E-03;9,96E-01;;;;;;;;;
pre-queen;595;3,74E-03;9,96E-01;;;;;;;;;
Best group EVER;595;3,74E-03;9,96E-01;;;;;;;;;
Ghibli;596;3,74E-03;9,96E-01;;;;;;;;;
nine muses;596;3,74E-03;9,96E-01;;;;;;;;;
Atmospheric Funeral Doom;597;3,74E-03;9,96E-01;;;;;;;;;
cooking music;597;3,75E-03;9,96E-01;;;;;;;;;
Joan Sebastian;597;3,75E-03;9,96E-01;;;;;;;;;
fusion festival 2008;597;3,75E-03;9,96E-01;;;;;;;;;
tr00 satanic black metal;598;3,75E-03;9,96E-01;;;;;;;;;
TRDM;598;3,75E-03;9,96E-01;;;;;;;;;
greenland;598;3,75E-03;9,96E-01;;;;;;;;;
blues guitar women;598;3,76E-03;9,96E-01;;;;;;;;;
rus rap;598;3,76E-03;9,96E-01;;;;;;;;;
gospel rap;598;3,76E-03;9,96E-01;;;;;;;;;
80s Pop;598;3,76E-03;9,96E-01;;;;;;;;;
banana;599;3,76E-03;9,96E-01;;;;;;;;;
shakuhachi;599;3,76E-03;9,96E-01;;;;;;;;;
Eletro;599;3,76E-03;9,96E-01;;;;;;;;;
louisville;599;3,77E-03;9,96E-01;;;;;;;;;
boombox;599;3,77E-03;9,96E-01;;;;;;;;;
XTC;599;3,77E-03;9,96E-01;;;;;;;;;
Saint-Petersburg;600;3,77E-03;9,96E-01;;;;;;;;;
collin raye;600;3,77E-03;9,96E-01;;;;;;;;;
jabol punk;600;3,77E-03;9,96E-01;;;;;;;;;
Nebraska;600;3,78E-03;9,96E-01;;;;;;;;;
Ween;600;3,78E-03;9,96E-01;;;;;;;;;
gothic-rock;601;3,78E-03;9,96E-01;;;;;;;;;
KricaMorena;601;3,78E-03;9,96E-01;;;;;;;;;
kanon;602;3,78E-03;9,96E-01;;;;;;;;;
misanthropic black metal;602;3,78E-03;9,96E-01;;;;;;;;;
lee sungmin;602;3,79E-03;9,96E-01;;;;;;;;;
one two three foro;603;3,79E-03;9,96E-01;;;;;;;;;
exo related;603;3,79E-03;9,96E-01;;;;;;;;;
Saint Petersburg;603;3,79E-03;9,96E-01;;;;;;;;;
cartoon network;603;3,79E-03;9,96E-01;;;;;;;;;
belarusian punk;603;3,79E-03;9,96E-01;;;;;;;;;
beatles covers;603;3,79E-03;9,96E-01;;;;;;;;;
crustpunk;604;3,80E-03;9,96E-01;;;;;;;;;
soundsystem;604;3,80E-03;9,96E-01;;;;;;;;;
all about maggie;604;3,80E-03;9,96E-01;;;;;;;;;
prince of tennis;604;3,80E-03;9,96E-01;;;;;;;;;
House Md Soundtrack;604;3,80E-03;9,96E-01;;;;;;;;;
flacha;604;3,80E-03;9,96E-01;;;;;;;;;
American Idol 8;604;3,81E-03;9,96E-01;;;;;;;;;
keke wyatt;604;3,81E-03;9,96E-01;;;;;;;;;
arabian trap;605;3,81E-03;9,96E-01;;;;;;;;;
new orleans jazz;605;3,81E-03;9,96E-01;;;;;;;;;
jerrod niemann;606;3,81E-03;9,96E-01;;;;;;;;;
Nas;606;3,81E-03;9,96E-01;;;;;;;;;
sugar walls;606;3,82E-03;9,96E-01;;;;;;;;;
Drum;606;3,82E-03;9,96E-01;;;;;;;;;
leon jackson;606;3,82E-03;9,96E-01;;;;;;;;;
female jazz vocalist;606;3,82E-03;9,96E-01;;;;;;;;;
microsound;606;3,82E-03;9,96E-01;;;;;;;;;
Error 404;606;3,82E-03;9,96E-01;;;;;;;;;
ethno-fusion;608;3,82E-03;9,96E-01;;;;;;;;;
lindo;608;3,83E-03;9,96E-01;;;;;;;;;
samba-reggae;608;3,83E-03;9,96E-01;;;;;;;;;
Matthias Reim;608;3,83E-03;9,96E-01;;;;;;;;;
mc leozinho;608;3,83E-03;9,96E-01;;;;;;;;;
retro-soul;608;3,83E-03;9,96E-01;;;;;;;;;
afrorumba chilenera;609;3,83E-03;9,96E-01;;;;;;;;;
2hyun;609;3,84E-03;9,96E-01;;;;;;;;;
rare groove;609;3,84E-03;9,96E-01;;;;;;;;;
volkzangers;609;3,84E-03;9,96E-01;;;;;;;;;
fluffy;610;3,84E-03;9,96E-01;;;;;;;;;
double a;610;3,84E-03;9,96E-01;;;;;;;;;
kk;610;3,84E-03;9,96E-01;;;;;;;;;
black/thrash metal;610;3,85E-03;9,96E-01;;;;;;;;;
Game Composers;610;3,85E-03;9,96E-01;;;;;;;;;
provo;610;3,85E-03;9,96E-01;;;;;;;;;
hate;611;3,85E-03;9,96E-01;;;;;;;;;
Yasushi Ishii;611;3,85E-03;9,96E-01;;;;;;;;;
baltimore club;611;3,85E-03;9,96E-01;;;;;;;;;
Dmasiv;611;3,86E-03;9,96E-01;;;;;;;;;
merde;611;3,86E-03;9,96E-01;;;;;;;;;
My Country Selection;612;3,86E-03;9,96E-01;;;;;;;;;
Ye Eun;612;3,86E-03;9,96E-01;;;;;;;;;
breakbeat kaos;612;3,86E-03;9,96E-01;;;;;;;;;
genial;612;3,86E-03;9,96E-01;;;;;;;;;
euro trance;612;3,87E-03;9,96E-01;;;;;;;;;
extraordinary band names;612;3,87E-03;9,96E-01;;;;;;;;;
retrofuture;613;3,87E-03;9,96E-01;;;;;;;;;
Visual Rock;613;3,87E-03;9,96E-01;;;;;;;;;
juvenil;613;3,87E-03;9,96E-01;;;;;;;;;
augusto schuster;613;3,87E-03;9,96E-01;;;;;;;;;
rap farsi;614;3,87E-03;9,96E-01;;;;;;;;;
david lynch;614;3,88E-03;9,96E-01;;;;;;;;;
electro breaks;614;3,88E-03;9,96E-01;;;;;;;;;
alan wake;614;3,88E-03;9,96E-01;;;;;;;;;
deitrick haddon;614;3,88E-03;9,96E-01;;;;;;;;;
king crimson members;614;3,88E-03;9,96E-01;;;;;;;;;
O Cara;614;3,88E-03;9,96E-01;;;;;;;;;
soothing;615;3,89E-03;9,96E-01;;;;;;;;;
TM NETWORK;615;3,89E-03;9,96E-01;;;;;;;;;
Cologne;616;3,89E-03;9,96E-01;;;;;;;;;
nigerian;616;3,89E-03;9,96E-01;;;;;;;;;
healing ambient;617;3,89E-03;9,96E-01;;;;;;;;;
Beat Scene;617;3,89E-03;9,96E-01;;;;;;;;;
toypop;617;3,90E-03;9,96E-01;;;;;;;;;
3 times;617;3,90E-03;9,96E-01;;;;;;;;;
rawstyle;618;3,90E-03;9,96E-01;;;;;;;;;
stoner doom metal;618;3,90E-03;9,96E-01;;;;;;;;;
utena;618;3,90E-03;9,96E-01;;;;;;;;;
Claudia Jung;618;3,90E-03;9,96E-01;;;;;;;;;
American Juniors;618;3,91E-03;9,96E-01;;;;;;;;;
1488;619;3,91E-03;9,96E-01;;;;;;;;;
streetgrass;619;3,91E-03;9,96E-01;;;;;;;;;
via;619;3,91E-03;9,96E-01;;;;;;;;;
Latinoamericana;619;3,91E-03;9,96E-01;;;;;;;;;
Ivy Queen;620;3,91E-03;9,96E-01;;;;;;;;;
male singer;620;3,92E-03;9,96E-01;;;;;;;;;
q;622;3,92E-03;9,96E-01;;;;;;;;;
ukrainian screamo;623;3,92E-03;9,96E-01;;;;;;;;;
Evanescence;623;3,92E-03;9,96E-01;;;;;;;;;
sound online;623;3,92E-03;9,96E-01;;;;;;;;;
show;623;3,92E-03;9,96E-01;;;;;;;;;
skatedrink;624;3,93E-03;9,96E-01;;;;;;;;;
Metal Gear;624;3,93E-03;9,96E-01;;;;;;;;;
fist pumpin japanese crunkcore;624;3,93E-03;9,96E-01;;;;;;;;;
Step Up;624;3,93E-03;9,96E-01;;;;;;;;;
Dope Shit;624;3,93E-03;9,96E-01;;;;;;;;;
Alchemist;624;3,93E-03;9,96E-01;;;;;;;;;
do it yourself;624;3,93E-03;9,96E-01;;;;;;;;;
uzbek;625;3,94E-03;9,96E-01;;;;;;;;;
grave wave;625;3,94E-03;9,96E-01;;;;;;;;;
gothic-doom metal;626;3,94E-03;9,96E-01;;;;;;;;;
turbo-folk;626;3,94E-03;9,96E-01;;;;;;;;;
prog-jazz;626;3,94E-03;9,96E-01;;;;;;;;;
gothic love metal;626;3,94E-03;9,96E-01;;;;;;;;;
mutant-science-punk-rock;626;3,95E-03;9,96E-01;;;;;;;;;
klipm0de;626;3,95E-03;9,96E-01;;;;;;;;;
post-rap;627;3,95E-03;9,96E-01;;;;;;;;;
computer;627;3,95E-03;9,96E-01;;;;;;;;;
gamelan;627;3,95E-03;9,96E-01;;;;;;;;;
boy bands;627;3,95E-03;9,96E-01;;;;;;;;;
sonic the hedgehog;628;3,96E-03;9,96E-01;;;;;;;;;
blackened funeral doom;628;3,96E-03;9,96E-01;;;;;;;;;
jurassic 5;628;3,96E-03;9,96E-01;;;;;;;;;
CyHi Da Prynce;628;3,96E-03;9,96E-01;;;;;;;;;
Filthy;629;3,96E-03;9,96E-01;;;;;;;;;
Russian Hate;629;3,96E-03;9,96E-01;;;;;;;;;
experemental;630;3,97E-03;9,96E-01;;;;;;;;;
GERARDO ORTIZ;630;3,97E-03;9,96E-01;;;;;;;;;
texas punk;630;3,97E-03;9,96E-01;;;;;;;;;
jesus i need a drink;630;3,97E-03;9,96E-01;;;;;;;;;
Bukowski;630;3,97E-03;9,96E-01;;;;;;;;;
Discofox;630;3,97E-03;9,96E-01;;;;;;;;;
silly;630;3,98E-03;9,96E-01;;;;;;;;;
shame on you for downloading pirated music;630;3,98E-03;9,96E-01;;;;;;;;;
Julianne Hough;631;3,98E-03;9,96E-01;;;;;;;;;
avatar;631;3,98E-03;9,96E-01;;;;;;;;;
sample;631;3,98E-03;9,96E-01;;;;;;;;;
anti-childbirth;631;3,98E-03;9,96E-01;;;;;;;;;
extratone;632;3,99E-03;9,96E-01;;;;;;;;;
zhou mi sj-m;633;3,99E-03;9,96E-01;;;;;;;;;
zhou mi;633;3,99E-03;9,96E-01;;;;;;;;;
beethoven;633;3,99E-03;9,96E-01;;;;;;;;;
alt metal;633;3,99E-03;9,96E-01;;;;;;;;;
melodramatic pop;633;3,99E-03;9,96E-01;;;;;;;;;
sweet downtempo;633;4,00E-03;9,96E-01;;;;;;;;;
nidji;634;4,00E-03;9,96E-01;;;;;;;;;
Cro rock;634;4,00E-03;9,96E-01;;;;;;;;;
eurovision 2011;635;4,00E-03;9,96E-01;;;;;;;;;
clint black;635;4,00E-03;9,96E-01;;;;;;;;;
partycore;635;4,00E-03;9,96E-01;;;;;;;;;
norrland;636;4,01E-03;9,96E-01;;;;;;;;;
Losing My Edge;636;4,01E-03;9,96E-01;;;;;;;;;
omg;636;4,01E-03;9,96E-01;;;;;;;;;
Jazz not Jazz;636;4,01E-03;9,96E-01;;;;;;;;;
Lion King;636;4,01E-03;9,96E-01;;;;;;;;;
Symphonic Funeral Doom;636;4,01E-03;9,96E-01;;;;;;;;;
worldchill;636;4,02E-03;9,96E-01;;;;;;;;;
last night;637;4,02E-03;9,96E-01;;;;;;;;;
2-pac;637;4,02E-03;9,96E-01;;;;;;;;;
bounce;637;4,02E-03;9,96E-01;;;;;;;;;
hiphopoliticombativo;637;4,02E-03;9,96E-01;;;;;;;;;
sclub;637;4,02E-03;9,96E-01;;;;;;;;;
speed disk;637;4,03E-03;9,96E-01;;;;;;;;;
Aragon;638;4,03E-03;9,96E-01;;;;;;;;;
todo;638;4,03E-03;9,96E-01;;;;;;;;;
plagiarism;638;4,03E-03;9,96E-01;;;;;;;;;
lousiana;638;4,03E-03;9,96E-01;;;;;;;;;
pornogore;639;4,03E-03;9,96E-01;;;;;;;;;
ghost in the shell;639;4,04E-03;9,96E-01;;;;;;;;;
classical drums;639;4,04E-03;9,96E-01;;;;;;;;;
Dot Hack;640;4,04E-03;9,96E-01;;;;;;;;;
Masterpiece;640;4,04E-03;9,96E-01;;;;;;;;;
The Morning Benders;640;4,04E-03;9,96E-01;;;;;;;;;
phiawliang;640;4,04E-03;9,96E-01;;;;;;;;;
dance hall;640;4,05E-03;9,96E-01;;;;;;;;;
power grind;641;4,05E-03;9,96E-01;;;;;;;;;
powergrind;641;4,05E-03;9,96E-01;;;;;;;;;
Curious;641;4,05E-03;9,96E-01;;;;;;;;;
aria cover;642;4,05E-03;9,96E-01;;;;;;;;;
chely wright;642;4,05E-03;9,96E-01;;;;;;;;;
Clase 406;642;4,06E-03;9,96E-01;;;;;;;;;
cool as fuck;642;4,06E-03;9,96E-01;;;;;;;;;
bosnian metal;643;4,06E-03;9,96E-01;;;;;;;;;
summer cem;643;4,06E-03;9,96E-01;;;;;;;;;
space-disco;643;4,06E-03;9,96E-01;;;;;;;;;
gasolinera;644;4,06E-03;9,96E-01;;;;;;;;;
experimental turkish music;644;4,07E-03;9,96E-01;;;;;;;;;
serenity;644;4,07E-03;9,96E-01;;;;;;;;;
gyaru;644;4,07E-03;9,96E-01;;;;;;;;;
woohyun;646;4,07E-03;9,96E-01;;;;;;;;;
straight-edge;646;4,07E-03;9,96E-01;;;;;;;;;
cloudrap;647;4,07E-03;9,96E-01;;;;;;;;;
russian funeral doom;647;4,08E-03;9,96E-01;;;;;;;;;
russian literature;647;4,08E-03;9,96E-01;;;;;;;;;
cool musician;647;4,08E-03;9,96E-01;;;;;;;;;
Hypnotic Black Metal;647;4,08E-03;9,96E-01;;;;;;;;;
free-jazz;647;4,08E-03;9,96E-01;;;;;;;;;
kitsch;647;4,09E-03;9,96E-01;;;;;;;;;
progressive technical melodic death metal;649;4,09E-03;9,96E-01;;;;;;;;;
Dutch hardcore;649;4,09E-03;9,96E-01;;;;;;;;;
cavaleiros do forro;649;4,09E-03;9,96E-01;;;;;;;;;
preselection;649;4,09E-03;9,96E-01;;;;;;;;;
brasil cultural;649;4,09E-03;9,96E-01;;;;;;;;;
death ambient;650;4,10E-03;9,96E-01;;;;;;;;;
nippon;650;4,10E-03;9,96E-01;;;;;;;;;
Johann Sebastian Bach;650;4,10E-03;9,96E-01;;;;;;;;;
acoustic groove;650;4,10E-03;9,96E-01;;;;;;;;;
Bosson;650;4,10E-03;9,96E-01;;;;;;;;;
crz;650;4,10E-03;9,96E-01;;;;;;;;;
WAHA-METAL;651;4,11E-03;9,96E-01;;;;;;;;;
warhammer40k;651;4,11E-03;9,96E-01;;;;;;;;;
frauen und technik;651;4,11E-03;9,96E-01;;;;;;;;;
Juanes;652;4,11E-03;9,96E-01;;;;;;;;;
Skiffle;652;4,11E-03;9,96E-01;;;;;;;;;
Lojah;653;4,11E-03;9,96E-01;;;;;;;;;
greedhead;653;4,12E-03;9,96E-01;;;;;;;;;
ska-neoswing;653;4,12E-03;9,96E-01;;;;;;;;;
amstaff;653;4,12E-03;9,96E-01;;;;;;;;;
nrg;654;4,12E-03;9,96E-01;;;;;;;;;
close harmony;654;4,12E-03;9,96E-01;;;;;;;;;
gaming music;655;4,12E-03;9,96E-01;;;;;;;;;
norwegian rock;655;4,13E-03;9,96E-01;;;;;;;;;
cuddlecore;655;4,13E-03;9,96E-01;;;;;;;;;
chill906;655;4,13E-03;9,96E-01;;;;;;;;;
family act;655;4,13E-03;9,96E-01;;;;;;;;;
ID3;656;4,13E-03;9,96E-01;;;;;;;;;
LINDOS;656;4,13E-03;9,96E-01;;;;;;;;;
SXSW 2013;656;4,14E-03;9,96E-01;;;;;;;;;
rebetiko;657;4,14E-03;9,96E-01;;;;;;;;;
Jazz Divas;657;4,14E-03;9,96E-01;;;;;;;;;
Thrash metal Brasil;657;4,14E-03;9,96E-01;;;;;;;;;
isf2008;657;4,14E-03;9,96E-01;;;;;;;;;
chris norman;657;4,15E-03;9,96E-01;;;;;;;;;
somalia;657;4,15E-03;9,96E-01;;;;;;;;;
comtemporary classical;658;4,15E-03;9,96E-01;;;;;;;;;
spanish punk rock;658;4,15E-03;9,96E-01;;;;;;;;;
drewgaze;659;4,15E-03;9,96E-01;;;;;;;;;
British Black Metal;659;4,15E-03;9,96E-01;;;;;;;;;
bernstein;659;4,16E-03;9,96E-01;;;;;;;;;
De La Ghetto;659;4,16E-03;9,96E-01;;;;;;;;;
BRC Blues Band;659;4,16E-03;9,96E-01;;;;;;;;;
the vitamin b12;659;4,16E-03;9,96E-01;;;;;;;;;
minimal techno artists;659;4,16E-03;9,96E-01;;;;;;;;;
Hugo Pena  Gabriel;660;4,16E-03;9,96E-01;;;;;;;;;
Male Singers;660;4,17E-03;9,96E-01;;;;;;;;;
LT;660;4,17E-03;9,96E-01;;;;;;;;;
Marcos Witt;660;4,17E-03;9,96E-01;;;;;;;;;
nu-gaze;660;4,17E-03;9,96E-01;;;;;;;;;
Tornis;660;4,17E-03;9,96E-01;;;;;;;;;
ibiza;660;4,17E-03;9,96E-01;;;;;;;;;
ashley monroe;660;4,18E-03;9,96E-01;;;;;;;;;
hc;661;4,18E-03;9,96E-01;;;;;;;;;
jazzstep;661;4,18E-03;9,96E-01;;;;;;;;;
Berghain;661;4,18E-03;9,96E-01;;;;;;;;;
Te Amo;661;4,18E-03;9,96E-01;;;;;;;;;
ELP;661;4,18E-03;9,96E-01;;;;;;;;;
lounge music;661;4,19E-03;9,96E-01;;;;;;;;;
evita;662;4,19E-03;9,96E-01;;;;;;;;;
South Park Coalition;662;4,19E-03;9,96E-01;;;;;;;;;
Eagles of Death Metal;662;4,19E-03;9,96E-01;;;;;;;;;
circus revival;663;4,19E-03;9,96E-01;;;;;;;;;
beautiful voices;663;4,20E-03;9,96E-01;;;;;;;;;
torfrock;664;4,20E-03;9,96E-01;;;;;;;;;
symphonic folk metal;664;4,20E-03;9,96E-01;;;;;;;;;
science of sleep;664;4,20E-03;9,96E-01;;;;;;;;;
lu han;665;4,20E-03;9,96E-01;;;;;;;;;
luhan;665;4,20E-03;9,96E-01;;;;;;;;;
screaming pop;665;4,21E-03;9,96E-01;;;;;;;;;
kinderlieder;665;4,21E-03;9,96E-01;;;;;;;;;
sampled;665;4,21E-03;9,96E-01;;;;;;;;;
noise-hop;666;4,21E-03;9,96E-01;;;;;;;;;
edgar oceransky;666;4,21E-03;9,96E-01;;;;;;;;;
jason moran;666;4,21E-03;9,96E-01;;;;;;;;;
Asher Book;666;4,22E-03;9,96E-01;;;;;;;;;
Pitchfork approved;667;4,22E-03;9,96E-01;;;;;;;;;
the music maker society;667;4,22E-03;9,96E-01;;;;;;;;;
neoprog;667;4,22E-03;9,96E-01;;;;;;;;;
rock al parque;667;4,22E-03;9,96E-01;;;;;;;;;
Samurai Champloo;667;4,23E-03;9,96E-01;;;;;;;;;
woman;667;4,23E-03;9,96E-01;;;;;;;;;
rotterdam records;668;4,23E-03;9,96E-01;;;;;;;;;
uk dub;668;4,23E-03;9,96E-01;;;;;;;;;
black mitolisti plachut;668;4,23E-03;9,96E-01;;;;;;;;;
SXSW 2014;668;4,23E-03;9,96E-01;;;;;;;;;
jay lumen;668;4,24E-03;9,96E-01;;;;;;;;;
exodus;669;4,24E-03;9,96E-01;;;;;;;;;
berimbau;669;4,24E-03;9,96E-01;;;;;;;;;
católico;669;4,24E-03;9,96E-01;;;;;;;;;
jackass;670;4,24E-03;9,96E-01;;;;;;;;;
Instrumental Rap;670;4,24E-03;9,96E-01;;;;;;;;;
riven;670;4,25E-03;9,96E-01;;;;;;;;;
rock de autor;670;4,25E-03;9,96E-01;;;;;;;;;
